Date,Ticker,Open,High,Low,Close,Volume,total_tweet,positif_tweet,netral_tweet,negatif_tweet,avg_polarity,avg_subjectivity,Year,YearMonth,Open_log,Close_log,High_log,Close_lag1
2022-08-29,ISAT.JK,1693.5362548828125,1741.9230050223214,1645.1495047433036,1681.4395673479353,13038800.0,1,1,0,0,-0.9491682648658752,0.9552603363990784,2022,2022-08,7.43516438644101,7.428000142507048,7.4633188707189255,1681.9097925646552
2022-09-01,ISAT.JK,1723.7779541015625,1790.3097347861842,1705.6329230057568,1790.3097347861842,5313600.0,1,1,0,0,-0.0009296080097556,0.0014624956529587,2022,2022-09,7.4528535989200755,7.4907023266874955,7.4907023266874955,1681.4395673479353
2022-09-12,ISAT.JK,1741.9229736328125,1760.0680046081543,1717.7295989990234,1735.8746299743652,76224400.0,1,0,1,0,-0.0046661486849188,0.0056672431528568,2022,2022-09,7.463318852709231,7.459842587455718,7.473675724790993,1790.3097347861842
2022-09-21,ISAT.JK,1675.3912353515625,1705.6329544012297,1669.3428915416291,1705.6329544012297,11417200.0,1,1,0,0,0.0005995684769004,0.001091492944397,2022,2022-09,7.424398687781202,7.442277675889816,7.442277675889816,1735.8746299743652
2022-09-26,ISAT.JK,1808.4547119140625,1808.4547119140625,1741.922933214883,1778.2129943235263,22383200.0,1,0,0,1,-0.0006887388299219,0.0011800271458923,2022,2022-09,7.5007808147348385,7.483926407493805,7.5007808147348385,1705.6329544012297
2022-09-27,ISAT.JK,1802.4063720703125,1856.841463844248,1784.2613414790007,1808.4547156007493,36380400.0,1,1,0,0,-0.0002588055795058,0.0011017352808266,2022,2022-09,7.497432584424493,7.500780816772296,7.527170589492307,1778.2129943235263
2022-10-07,ISAT.JK,1651.1978759765625,1711.6813146570228,1645.1495321085165,1711.6813146570228,20137200.0,2,1,1,0,0.0600926466286182,0.0976448394358157,2022,2022-10,7.409861726554744,7.445815441703772,7.445815441703772,1808.4547156007493
2022-10-10,ISAT.JK,1657.2462158203125,1687.4879350871065,1614.907808846801,1651.1978719669537,22636000.0,2,1,1,0,0.4038252900354564,0.4303860133513808,2022,2022-10,7.413515826370987,7.409861724127911,7.431588694456361,1711.6813146570228
2022-10-12,ISAT.JK,1663.2945556640625,1675.3912433416192,1590.7144295987216,1663.2945556640625,16447200.0,2,0,0,2,-0.0081896752235479,0.0092664826661348,2022,2022-10,7.417156622340597,7.417156622340597,7.424398692547427,1651.1978719669537
2022-10-13,ISAT.JK,1596.7626953125,1669.3428178267045,1596.7626953125,1663.2944742838542,10910800.0,1,0,0,1,-0.0014173756353557,0.002001185901463,2022,2022-10,7.376359614242839,7.417156573442877,7.420784164479468,1663.2945556640625
2022-10-26,ISAT.JK,1554.42431640625,1633.052783773103,1548.375972762646,1608.8594091986868,10831600.0,2,1,0,1,-0.0156091796234249,0.0168041286524385,2022,2022-10,7.349503659677441,7.383902130686515,7.398818578308916,1663.2944742838542
2022-10-31,ISAT.JK,1639.1011962890625,1663.294571880045,1548.3760378228783,1548.3760378228783,35846800.0,4,3,0,2,-0.1633919687825255,0.1864527773344889,2022,2022-10,7.402513223968872,7.345607572622472,7.417156632084055,1608.8594091986868
2022-11-04,ISAT.JK,1620.9560546875,1651.1977721256997,1602.8110242245805,1651.1977721256997,4835200.0,1,0,0,1,-0.8810436129570007,0.9797514081001282,2022,2022-11,7.3913881410207205,7.409861663698552,7.409861663698552,1548.3760378228783
2022-11-18,ISAT.JK,1524.1826171875,1542.327648344494,1512.085929749504,1530.230960906498,10774000.0,2,0,0,2,-0.0001523354731034,0.0021372669143601,2022,2022-11,7.329869430847586,7.333827240522022,7.341696174827304,1651.1977721256997
2022-11-29,ISAT.JK,1433.4573974609375,1457.6507712577466,1427.4090540117354,1439.5057409101398,7079600.0,1,0,0,1,0.0027607020456343,0.0041786157526075,2022,2022-11,7.268541936451959,7.272749539875989,7.2852671581561514,1530.230960906498
2022-12-16,ISAT.JK,1354.8289794921875,1379.0223541259766,1282.2488555908203,1300.393886566162,23806400.0,3,3,0,0,0.6311530383924643,0.6717520356178284,2022,2022-12,7.212168339227933,7.171191189467371,7.2298549766620654,1439.5057409101398
2022-12-26,ISAT.JK,1481.84423828125,1493.9409259406889,1433.457487643495,1451.602519132653,10644000.0,2,0,0,2,-0.0024455754901282,0.003226835920941,2022,2022-12,7.3017173051188715,7.281112067393787,7.309841970623127,1300.393886566162
2023-01-02,ISAT.JK,1457.65087890625,1499.9892861773858,1451.6025350103737,1493.9409422815093,3468000.0,2,1,0,1,-0.0050576768117025,0.0079897240502759,2023,2023-01,7.285267231956201,7.309841981553874,7.313879693818105,1451.602519132653
2023-01-04,ISAT.JK,1512.0859375,1554.42434375,1493.94090625,1554.42434375,9226000.0,2,1,0,1,-0.0232990524964406,0.0244425494456663,2023,2023-01,7.321906511580486,7.349503677257049,7.349503677257049,1493.9409422815093
2023-01-11,ISAT.JK,1457.65087890625,1506.0376300732626,1457.65087890625,1475.7959105938796,7310000.0,2,1,0,1,-0.0167586093302815,0.0182693831156938,2023,2023-01,7.285267231956201,7.297630094645268,7.31790116850271,1554.42434375
2023-02-13,ISAT.JK,1493.94091796875,1524.1826369559717,1403.215761007085,1433.4574799943066,166155200.0,1,1,0,0,0.3379114270210266,0.920461118221283,2023,2023-02,7.309841965290516,7.268541993988256,7.329869443808966,1475.7959105938796
2023-02-14,ISAT.JK,1524.1826171875,1542.327648344494,1463.69917999752,1499.989242311508,75351600.0,1,0,0,1,-0.0043875481933355,0.0049049733206629,2023,2023-02,7.329869430847586,7.31387966459346,7.341696174827304,1433.4574799943066
2023-02-16,ISAT.JK,1548.3759765625,1554.4243202209473,1499.989227294922,1499.989227294922,89320000.0,1,1,0,0,-0.0007175359642133,0.0011952682398259,2023,2023-02,7.34560753308373,7.313879654589001,7.349503662129953,1499.989242311508
2023-02-20,ISAT.JK,1651.1978759765625,1681.4395953167927,1572.5694056919644,1578.6177495600105,56632800.0,1,1,0,0,0.8617061376571655,0.8670929670333862,2023,2023-02,7.409861726554744,7.364938166092848,7.428000159131037,1499.989227294922
2023-02-21,ISAT.JK,1645.1495361328125,1693.5362871955422,1614.9078167186062,1669.342911664177,37992800.0,1,0,0,1,-0.0005330874118953,0.0012417123652994,2023,2023-02,7.406194225307902,7.420784220658037,7.435164405509784,1578.6177495600105
2023-03-01,ISAT.JK,1651.1978759765625,1675.3912514487467,1633.0528443724245,1639.1011882404705,10960800.0,1,0,0,1,-0.9787049293518066,0.9962999820709229,2023,2023-03,7.409861726554744,7.402513219061497,7.424398697383485,1669.342911664177
2023-05-16,ISAT.JK,1796.3580322265625,1850.793124112216,1784.2613451408615,1850.793124112216,45058800.0,1,0,0,1,-0.0008283795905299,0.001284621655941,2023,2023-05,7.49407310579543,7.523909704923684,7.523909704923684,1639.1011882404705
2023-05-19,ISAT.JK,1887.083251953125,1893.131595709385,1838.696501903045,1838.696501903045,27738800.0,1,0,0,1,-0.3142048716545105,0.3207509517669678,2023,2023-05,7.5433174410474315,7.5173558923802615,7.546515751643564,1850.793124112216
2023-05-26,ISAT.JK,1962.5,1981.25,1900.0,1943.75,3894800.0,1,1,0,0,0.9985166788101196,0.999553084373474,2023,2023-05,7.582483874018064,7.572888713086884,7.591987842152508,1838.696501903045
2023-05-29,ISAT.JK,2006.25,2037.5,1962.5,1962.5,22658000.0,1,0,0,1,-0.2629983425140381,0.2689189314842224,2023,2023-05,7.604520905064794,7.582483874018064,7.619969522259308,1943.75
2023-06-08,ISAT.JK,2175.0,2212.5,2162.5,2193.75,39594800.0,1,0,0,1,-0.3058471977710724,0.3086847960948944,2023,2023-06,7.685243607975833,7.693823423806318,7.702330252172196,1962.5
2023-06-27,ISAT.JK,2156.25,2206.25,2143.75,2193.75,11577600.0,1,0,0,1,-0.0006712262984365,0.0011924742721021,2023,2023-06,7.676589541388417,7.693823423806318,7.699502675781692,2193.75
2023-07-06,ISAT.JK,2262.5,2312.5,2212.5,2243.75,31700400.0,1,1,0,0,0.9756407737731934,0.9794415235519408,2023,2023-07,7.724667566876013,7.716349435400918,7.746516808347054,2193.75
2023-07-20,ISAT.JK,2243.75,2262.5,2218.75,2218.75,14176000.0,1,0,0,1,-0.0005464416462928,0.0012072740355506,2023,2023-07,7.716349435400918,7.7051498559124365,7.724667566876013,2243.75
2023-07-27,ISAT.JK,2187.5,2225.0,2143.75,2150.0,19578800.0,1,0,0,1,-0.4079046547412872,0.4150298535823822,2023,2023-07,7.69097165663095,7.67368812926773,7.70796153183549,2218.75
2023-07-31,ISAT.JK,2300.0,2412.5,2256.25,2256.25,31442800.0,1,0,1,0,0.8265288472175598,0.8708074688911438,2023,2023-07,7.741099090035366,7.721902537187589,7.788833255100547,2150.0
2023-08-09,ISAT.JK,2337.5,2393.75,2250.0,2250.0,31609600.0,1,0,0,1,-0.3608962893486023,0.3668122291564941,2023,2023-08,7.757264977165941,7.719129840906732,7.781034120263001,2256.25
2023-09-08,ISAT.JK,2462.5,2475.0,2406.25,2437.5,16149200.0,1,1,0,0,-0.9832558631896972,0.996108889579773,2023,2023-09,7.809338381984018,7.7991383751501075,7.814399633804487,2250.0
2023-09-22,ISAT.JK,2493.75,2537.5,2437.5,2437.5,8039200.0,1,0,0,1,-0.0138697000220417,0.0151909673586487,2023,2023-09,7.821943802764422,7.7991383751501075,7.839328634387449,2437.5
2023-10-02,ISAT.JK,2575.0,2587.5,2456.25,2456.25,13503600.0,1,1,0,0,0.9840742349624634,0.9955829381942748,2023,2023-10,7.853993087224244,7.806798117446739,7.858833836341956,2437.5
2023-10-03,ISAT.JK,2600.0,2687.5,2550.0,2575.0,25022400.0,2,0,0,2,-0.0024115918204188,0.0032205700408667,2023,2023-10,7.8636512654486515,7.853993087224244,7.896738696249733,2456.25
2023-10-13,ISAT.JK,2631.25,2675.0,2600.0,2668.75,15772800.0,1,1,0,0,0.9937832951545716,0.9944050908088684,2023,2023-10,7.875594272736869,7.889740114051655,7.892078421248119,2575.0
2023-10-19,ISAT.JK,2475.0,2531.25,2437.5,2500.0,23176400.0,1,0,0,1,-0.0593237616121768,0.0615822039544582,2023,2023-10,7.814399633804487,7.824445930877619,7.8368635145669066,2668.75
2023-10-24,ISAT.JK,2406.25,2425.0,2375.0,2418.75,4611200.0,1,0,0,1,-0.0415283367037773,0.0433489680290222,2023,2023-10,7.786240296120393,7.791419508029198,7.793999089503996,2500.0
2023-11-06,ISAT.JK,2381.25,2456.25,2318.75,2325.0,18435200.0,1,1,0,0,0.5273452401161194,0.6551026701927185,2023,2023-11,7.775800698228298,7.75190533307861,7.806798117446739,2418.75
2023-11-15,ISAT.JK,2368.75,2400.0,2325.0,2325.0,7030800.0,1,1,0,0,-0.0010747348424047,0.0016326124314218,2023,2023-11,7.770539743333151,7.75190533307861,7.783640596221253,2325.0
2023-11-20,ISAT.JK,2275.0,2293.75,2256.25,2287.5,11031600.0,1,0,0,1,-0.0009069658117368,0.0013965595280751,2023,2023-11,7.730174795246222,7.7356518600936965,7.7383791840992,2325.0
2023-11-21,ISAT.JK,2287.5,2293.75,2256.25,2275.0,10238800.0,2,2,0,0,0.0341243985749315,0.0496435465756803,2023,2023-11,7.7356518600936965,7.730174795246222,7.7383791840992,2287.5
2023-11-23,ISAT.JK,2318.75,2331.25,2281.25,2287.5,8320400.0,1,0,0,1,-0.0051626130007207,0.0061349044553935,2023,2023-11,7.7492147002332885,7.7356518600936965,7.754588745841071,2275.0
2023-11-30,ISAT.JK,2381.25,2400.0,2337.5,2381.25,9193600.0,1,0,0,1,-0.0524493940174579,0.054572869092226,2023,2023-11,7.775800698228298,7.775800698228298,7.783640596221253,2287.5
2024-01-11,ISAT.JK,2406.25,2425.0,2375.0,2400.0,12761600.0,1,0,1,0,-0.0005194764817133,0.0013220491819083,2024,2024-01,7.786240296120393,7.783640596221253,7.793999089503996,2381.25
2024-01-23,ISAT.JK,2462.5,2493.75,2425.0,2437.5,16462000.0,1,0,0,1,-0.0002081171260215,0.0009037193958647,2024,2024-01,7.809338381984018,7.7991383751501075,7.821943802764422,2400.0
2024-01-24,ISAT.JK,2487.5,2500.0,2468.75,2468.75,7034400.0,1,1,0,0,0.010407255962491,0.011240990832448,2024,2024-01,7.819435398298609,7.811872209924584,7.824445930877619,2437.5
2024-02-02,ISAT.JK,2406.25,2425.0,2368.75,2393.75,4478000.0,1,0,0,1,-2.150214277207852e-05,0.0044557088986039,2024,2024-02,7.786240296120393,7.781034120263001,7.793999089503996,2468.75
2024-02-16,ISAT.JK,2450.0,2506.25,2437.5,2500.0,9950800.0,1,1,0,0,-0.0013037484604865,0.0017644334584474,2024,2024-02,7.804251383528112,7.824445930877619,7.826941813968317,2393.75
2024-02-20,ISAT.JK,2412.5,2431.25,2393.75,2393.75,9032800.0,1,0,0,1,-0.0009309873566962,0.0017138042021542,2024,2024-02,7.788833255100547,7.781034120263001,7.796572033855537,2500.0
2024-02-22,ISAT.JK,2668.75,2675.0,2468.75,2468.75,89994000.0,2,2,0,0,0.3163530901074409,0.3911518678069114,2024,2024-02,7.889740114051655,7.811872209924584,7.892078421248119,2393.75
2024-02-29,ISAT.JK,2856.25,3062.5,2793.75,2793.75,70053600.0,1,1,0,0,-0.002610397292301,0.0032254483085125,2024,2024-02,7.957614902777707,7.935497936150435,8.02731333216571,2468.75
2024-03-04,ISAT.JK,2900.0,2968.75,2843.75,2875.0,31699600.0,2,0,2,0,0.1263843356282449,0.135055239254143,2024,2024-03,7.972810784121404,7.964155718840937,7.996233053169649,2793.75
2024-03-25,ISAT.JK,2906.25,2925.0,2868.75,2925.0,12998000.0,1,1,0,0,0.0007055861060507,0.0012279450893402,2024,2024-03,7.974962896173152,7.98139158158007,7.98139158158007,2875.0
2024-03-26,ISAT.JK,2925.0,2975.0,2881.25,2975.0,17151600.0,1,0,1,0,-0.0007721836445853,0.0012791192857548,2024,2024-03,7.98139158158007,7.998335395952982,7.998335395952982,2925.0
2024-03-27,ISAT.JK,2812.5,2931.25,2687.5,2925.0,110243600.0,1,0,1,0,-0.0007007406675256,0.0012092757970094,2024,2024-03,7.942184538873334,7.98139158158007,7.983525325401614,2975.0
2024-03-28,ISAT.JK,2793.75,2875.0,2750.0,2818.75,16480800.0,3,2,0,1,0.4377960392351572,0.4501467736360305,2024,2024-03,7.935497936150435,7.944403507520026,7.964155718840937,2925.0
2024-04-01,ISAT.JK,2768.75,2818.75,2718.75,2793.75,16538000.0,1,0,1,0,-0.0008068720344454,0.0013152186293154,2024,2024-04,7.926512342400782,7.935497936150435,7.944403507520026,2818.75
2024-04-02,ISAT.JK,2725.0,2768.75,2675.0,2768.75,31583200.0,1,0,1,0,-0.0008439408265985,0.0013607735745608,2024,2024-04,7.9105906122564775,7.926512342400782,7.926512342400782,2793.75
2024-04-03,ISAT.JK,2725.0,2750.0,2700.0,2725.0,23298800.0,1,0,1,0,-0.0007539603975601,0.0012683507520705,2024,2024-04,7.9105906122564775,7.9105906122564775,7.919719760924575,2768.75
2024-04-04,ISAT.JK,2768.75,2812.5,2718.75,2750.0,14310800.0,2,0,1,1,-0.0010105381952598,0.0016309873899444,2024,2024-04,7.926512342400782,7.919719760924575,7.942184538873334,2725.0
2024-04-05,ISAT.JK,2812.5,2837.5,2737.5,2775.0,13042800.0,1,0,1,0,-0.0008402769453823,0.0013436344452202,2024,2024-04,7.942184538873334,7.9287663216266955,7.951031022610781,2750.0
2024-04-16,ISAT.JK,2725.0,2825.0,2581.25,2775.0,39231200.0,1,0,1,0,-0.0009200376807712,0.0014060733374208,2024,2024-04,7.9105906122564775,7.9287663216266955,7.946617563244473,2775.0
2024-04-17,ISAT.JK,2650.0,2737.5,2637.5,2737.5,21334000.0,1,0,1,0,-0.0008676821598783,0.00134105340112,2024,2024-04,7.8826922062890254,7.915165604223776,7.915165604223776,2775.0
2024-04-18,ISAT.JK,2675.0,2712.5,2562.5,2650.0,26596800.0,1,0,1,0,-0.000913726107683,0.0013975548790767,2024,2024-04,7.892078421248119,7.8826922062890254,7.9059945935034595,2737.5
2024-04-19,ISAT.JK,2650.0,2700.0,2587.5,2675.0,19945200.0,1,0,1,0,-0.000915985670872,0.0014031570171937,2024,2024-04,7.8826922062890254,7.892078421248119,7.901377353792616,2650.0
2024-04-22,ISAT.JK,2575.0,2687.5,2575.0,2650.0,21095200.0,1,0,1,0,-0.0007173145422711,0.0012361576082184,2024,2024-04,7.853993087224244,7.8826922062890254,7.896738696249733,2675.0
2024-04-23,ISAT.JK,2725.0,2750.0,2556.25,2562.5,20426000.0,1,0,1,0,-0.0006329697207547,0.0011660510208457,2024,2024-04,7.9105906122564775,7.849128791223755,7.919719760924575,2650.0
2024-04-24,ISAT.JK,2781.25,2812.5,2681.25,2743.75,18217600.0,2,1,1,0,0.0202363589196466,0.4903980395756661,2024,2024-04,7.931015231853534,7.917445275114842,7.942184538873334,2562.5
2024-04-25,ISAT.JK,2800.0,2837.5,2731.25,2781.25,26966000.0,4,2,2,2,-0.1055461065178471,0.107195530968186,2024,2024-04,7.937731775260109,7.931015231853534,7.951031022610781,2743.75
2024-04-26,ISAT.JK,2775.0,2818.75,2750.0,2800.0,10191200.0,2,1,1,0,-0.0002090983907692,0.0015740134986117,2024,2024-04,7.9287663216266955,7.937731775260109,7.944403507520026,2781.25
2024-04-29,ISAT.JK,2800.0,2812.5,2712.5,2781.25,17820400.0,1,0,0,1,-0.0009263685205951,0.0014079158427193,2024,2024-04,7.937731775260109,7.931015231853534,7.942184538873334,2800.0
2024-04-30,ISAT.JK,2750.0,2850.0,2750.0,2825.0,16724000.0,1,0,1,0,-0.0005888831801712,0.0011679272865876,2024,2024-04,7.919719760924575,7.946617563244473,7.955425088912672,2781.25
2024-05-02,ISAT.JK,2725.0,2750.0,2662.5,2750.0,21053200.0,1,0,1,0,-0.0006643900414928,0.001186452107504,2024,2024-05,7.9105906122564775,7.919719760924575,7.919719760924575,2825.0
2024-05-03,ISAT.JK,2656.25,2725.0,2625.0,2725.0,15122800.0,1,0,1,0,-0.0007071240106597,0.0012213512090966,2024,2024-05,7.885047032413691,7.9105906122564775,7.9105906122564775,2750.0
2024-05-06,ISAT.JK,2681.25,2706.25,2618.75,2631.25,11666400.0,1,0,1,0,-0.0006122522172518,0.0011537009850144,2024,2024-05,7.894411273516855,7.875594272736869,7.903688638508489,2725.0
2024-05-07,ISAT.JK,2625.0,2700.0,2612.5,2687.5,20543600.0,1,0,1,0,-0.0006416389951482,0.0012178304605185,2024,2024-05,7.873217054862741,7.896738696249733,7.901377353792616,2631.25
2024-05-08,ISAT.JK,2625.0,2662.5,2600.0,2625.0,11873600.0,1,0,1,0,-0.000752099615056,0.0012677158229053,2024,2024-05,7.873217054862741,7.873217054862741,7.887396326357054,2687.5
2024-05-13,ISAT.JK,2656.25,2693.75,2625.0,2637.5,20253600.0,1,0,1,0,-0.0006616928731091,0.0012011907529085,2024,2024-05,7.885047032413691,7.877965852845723,7.899060714661738,2625.0
2024-05-14,ISAT.JK,2725.0,2781.25,2625.0,2693.75,22175200.0,1,0,1,0,-0.0006462127203121,0.0011708962265402,2024,2024-05,7.9105906122564775,7.899060714661738,7.931015231853534,2637.5
2024-05-15,ISAT.JK,2700.0,2750.0,2650.0,2700.0,15148800.0,1,0,1,0,-0.0006160009070299,0.001160425832495,2024,2024-05,7.901377353792616,7.901377353792616,7.919719760924575,2693.75
2024-05-16,ISAT.JK,2712.5,2750.0,2681.25,2700.0,10672800.0,1,0,1,0,-0.0006171276909299,0.0011509973555803,2024,2024-05,7.9059945935034595,7.901377353792616,7.919719760924575,2700.0
2024-05-17,ISAT.JK,2693.75,2725.0,2656.25,2675.0,10334800.0,1,0,1,0,-0.0006940360181033,0.0012448313646018,2024,2024-05,7.899060714661738,7.892078421248119,7.9105906122564775,2700.0
2024-05-20,ISAT.JK,2600.0,2718.75,2581.25,2712.5,13949200.0,1,0,1,0,-0.0005828706780448,0.0011264532804489,2024,2024-05,7.8636512654486515,7.9059945935034595,7.908295243301192,2675.0
2024-05-28,ISAT.JK,2625.0,2700.0,2425.0,2425.0,25319600.0,2,2,0,0,0.8242872059345245,0.8355322778224945,2024,2024-05,7.873217054862741,7.793999089503996,7.901377353792616,2712.5
2024-06-03,ISAT.JK,2550.0,2550.0,2462.5,2518.75,5300400.0,1,1,0,0,0.0010482801590114,0.0015381854027509,2024,2024-06,7.844240718141811,7.831914969234988,7.844240718141811,2425.0
2024-06-04,ISAT.JK,2593.75,2675.0,2550.0,2562.5,15049600.0,1,0,1,0,0.0073853707872331,0.0091336946934461,2024,2024-06,7.861245451845399,7.849128791223755,7.892078421248119,2518.75
2024-07-10,ISAT.JK,2750.0,2781.25,2637.5,2650.0,16261600.0,1,1,0,0,-0.0006772631895728,0.001128890318796,2024,2024-07,7.919719760924575,7.8826922062890254,7.931015231853534,2562.5
2024-07-11,ISAT.JK,2875.0,2906.25,2750.0,2750.0,28732800.0,1,0,1,0,-0.0007848456734791,0.0015098449075594,2024,2024-07,7.964155718840937,7.919719760924575,7.974962896173152,2650.0
2024-07-31,ISAT.JK,2775.0,2887.5,2762.5,2875.0,19299600.0,1,0,0,1,-0.0020610538776963,0.0037069914396852,2024,2024-07,7.9287663216266955,7.964155718840937,7.9684926152213205,2750.0
2024-08-06,ISAT.JK,2650.0,2650.0,2537.5,2581.25,17120000.0,1,0,0,1,-0.0218504425138235,0.0236838143318891,2024,2024-08,7.8826922062890254,7.856416390886743,7.8826922062890254,2875.0
2024-08-08,ISAT.JK,2581.25,2718.75,2581.25,2712.5,9983200.0,2,1,1,0,0.1434441606979817,0.5004085851833223,2024,2024-08,7.856416390886743,7.9059945935034595,7.908295243301192,2581.25
2024-08-12,ISAT.JK,2668.75,2787.5,2581.25,2600.0,41574400.0,1,0,0,1,-0.0006193646113388,0.0011676617432385,2024,2024-08,7.889740114051655,7.8636512654486515,7.933259095829609,2712.5
2024-08-14,ISAT.JK,2887.5,2887.5,2712.5,2756.25,28512400.0,2,1,1,0,0.4886007905006408,0.9733963012695312,2024,2024-08,7.9684926152213205,7.921989085186256,7.9684926152213205,2600.0
2024-08-20,ISAT.JK,2800.0,2800.0,2750.0,2762.5,9990400.0,1,1,0,0,-0.1890596449375152,0.1916427016258239,2024,2024-08,7.937731775260109,7.924253271273318,7.937731775260109,2756.25
2024-08-21,ISAT.JK,2737.5,2806.25,2737.5,2800.0,11530800.0,1,0,0,1,-0.7868691086769104,0.798928439617157,2024,2024-08,7.915165604223776,7.937731775260109,7.939960635452648,2762.5
2024-08-23,ISAT.JK,2650.0,2668.75,2631.25,2650.0,14663600.0,1,1,0,0,0.8722050786018372,0.974909245967865,2024,2024-08,7.8826922062890254,7.8826922062890254,7.889740114051655,2800.0
2024-09-06,ISAT.JK,2725.0,2800.0,2700.0,2756.25,25890400.0,1,0,0,1,-0.6056612730026245,0.6385345458984375,2024,2024-09,7.9105906122564775,7.921989085186256,7.937731775260109,2650.0
2024-09-25,ISAT.JK,2768.75,2781.25,2712.5,2762.5,9634400.0,1,0,0,1,-0.0008089859620667,0.0012690057046711,2024,2024-09,7.926512342400782,7.924253271273318,7.931015231853534,2756.25
2024-10-03,ISAT.JK,2637.5,2650.0,2600.0,2637.5,10603200.0,1,0,0,1,-0.0234913304448127,0.032058548182249,2024,2024-10,7.877965852845723,7.877965852845723,7.8826922062890254,2762.5
2024-10-10,ISAT.JK,2550.0,2593.75,2450.0,2500.0,69296800.0,1,1,0,0,0.0005512216011993,0.0011593743693083,2024,2024-10,7.844240718141811,7.824445930877619,7.861245451845399,2637.5
2024-10-14,ISAT.JK,2540.0,2650.0,2510.0,2650.0,14415000.0,1,1,0,0,0.0009049123036675,0.0014234285335987,2024,2024-10,7.840312983320164,7.8826922062890254,7.8826922062890254,2500.0
2024-11-01,ISAT.JK,2430.0,2500.0,2380.0,2500.0,14181400.0,1,1,0,0,0.4374288916587829,0.4686903357505798,2024,2024-11,7.796057974316123,7.824445930877619,7.824445930877619,2650.0
2024-11-05,ISAT.JK,2390.0,2430.0,2350.0,2400.0,8962300.0,1,1,0,0,0.0006140288896858,0.0017663915641605,2024,2024-11,7.779466967458324,7.783640596221253,7.796057974316123,2500.0
2024-11-08,ISAT.JK,2180.0,2310.0,2160.0,2300.0,35673900.0,1,0,0,1,-0.0005712717538699,0.0014221704332157,2024,2024-11,7.687538766201629,7.741099090035366,7.745435610274381,2400.0
2024-11-15,ISAT.JK,2260.0,2270.0,2180.0,2260.0,12441600.0,1,1,0,0,0.9980754852294922,0.9993833303451538,2024,2024-11,7.72356247227797,7.72356247227797,7.7279755421055585,2300.0
2024-11-19,ISAT.JK,2450.0,2480.0,2250.0,2260.0,50132200.0,2,1,0,1,-0.5063358712941407,0.5071543538942933,2024,2024-11,7.804251383528112,7.72356247227797,7.816416983691801,2260.0
2024-11-22,ISAT.JK,2440.0,2520.0,2430.0,2500.0,13809600.0,2,2,0,0,0.6087300926446915,0.6778297573328018,2024,2024-11,7.80016307039296,7.824445930877619,7.83241092718792,2260.0
2024-12-11,ISAT.JK,2480.0,2540.0,2450.0,2470.0,14307400.0,3,1,0,2,-0.0615570759400725,0.6539113224328806,2024,2024-12,7.816416983691801,7.81237820598861,7.840312983320164,2500.0
2024-12-12,ISAT.JK,2520.0,2550.0,2450.0,2480.0,12749200.0,1,1,0,0,2.079701516777277e-05,0.0012807248858734,2024,2024-12,7.83241092718792,7.816416983691801,7.844240718141811,2470.0
2025-01-10,ISAT.JK,2380.0,2410.0,2380.0,2410.0,2506400.0,1,1,0,0,-0.000691061723046,0.0011891653994098,2025,2025-01,7.7752758464868625,7.787796878181171,7.787796878181171,2480.0
2025-01-13,ISAT.JK,2390.0,2390.0,2340.0,2380.0,3847600.0,1,1,0,0,-0.0008151566144078,0.0013202594127506,2025,2025-01,7.779466967458324,7.7752758464868625,7.779466967458324,2410.0
2025-01-14,ISAT.JK,2360.0,2410.0,2360.0,2410.0,3118000.0,1,0,0,1,-0.0007451884448528,0.0012673854362219,2025,2025-01,7.766840537085513,7.787796878181171,7.787796878181171,2380.0
2025-01-21,ISAT.JK,2290.0,2310.0,2260.0,2260.0,5291400.0,2,1,0,1,-0.0008227382495533,0.0014895614003762,2025,2025-01,7.736743682453495,7.72356247227797,7.745435610274381,2410.0
2025-02-10,ISAT.JK,1920.0,2230.0,1905.0,2220.0,32268900.0,4,1,0,2,-0.3296493019054954,0.3344321068143471,2025,2025-02,7.560601162768557,7.7057128238944275,7.7102051944325325,2260.0
2025-02-11,ISAT.JK,1625.0,1920.0,1580.0,1920.0,128399400.0,4,1,2,2,0.1003901560325175,0.540960100091373,2025,2025-02,7.3938782901077555,7.560601162768557,7.560601162768557,2220.0
2025-02-12,ISAT.JK,1740.0,1760.0,1610.0,1635.0,56036000.0,3,2,0,1,-0.0178763419389724,0.6932770560185114,2025,2025-02,7.462214939768189,7.400009517162692,7.473637108496206,1920.0
2025-02-20,ISAT.JK,1755.0,1850.0,1700.0,1700.0,57943700.0,1,0,1,0,0.7953603267669678,0.9845774173736572,2025,2025-02,7.470793774195062,7.438971592395862,7.523481312573497,1635.0
2025-03-12,ISAT.JK,1530.0,1545.0,1505.0,1515.0,16425300.0,1,1,0,0,0.0006466719787567,0.0011873600305989,2025,2025-03,7.333676395657684,7.323830566202317,7.343426229147367,1700.0
2025-03-13,ISAT.JK,1530.0,1555.0,1515.0,1545.0,13951300.0,2,1,0,1,-0.0046015912375878,0.0626688657794147,2025,2025-03,7.333676395657684,7.343426229147367,7.349873704738337,1515.0
2025-03-17,ISAT.JK,1595.0,1605.0,1565.0,1575.0,16203100.0,1,0,0,1,-0.0013774798717349,0.0018315098714083,2025,2025-03,7.375255778009754,7.362645270417825,7.381501894506707,1545.0
