Date,Ticker,Open,High,Low,Close,Volume,total_tweet,positif_tweet,negatif_tweet,netral_tweet,avg_compound
2025-07-07,TINS.JK,1040.0,1040.0,1010.0,1010.0,6155400.0,1,0,0,1,0.0
2025-07-08,TINS.JK,1015.0,1030.0,1015.0,1015.0,7022900.0,4,4,0,0,0.835275
2019-01-04,ISAT.JK,361.7598571777344,374.34280873174254,347.0797470313915,347.0797470313915,11822400.0,1,0,0,1,0.0
2019-02-11,ISAT.JK,738.1997680664062,771.7543029785156,717.2281837463379,723.5196590423584,97184000.0,1,0,0,1,0.0
2019-02-12,ISAT.JK,683.6737060546875,748.6856228881087,658.5078027643309,736.1026712429305,105966000.0,2,1,0,1,0.10115
2019-02-14,ISAT.JK,786.4345092773438,788.5316679687501,671.0907812500001,681.5765747070313,194750400.0,1,1,0,0,0.5267
2019-02-15,ISAT.JK,775.9486694335938,794.8230965279243,734.005498112859,786.4344622637774,101940800.0,1,1,0,0,0.0516
2019-04-04,ISAT.JK,505.4152221679688,520.0953323554202,488.63795338231006,488.63795338231006,7402400.0,1,0,0,1,0.0
2019-05-10,ISAT.JK,429.9175415039063,434.1118589819931,400.557319157298,416.2860097001239,34046800.0,1,0,0,1,0.0
2019-05-21,ISAT.JK,377.4885559082031,394.2658250596788,370.14850065443255,370.14850065443255,13437600.0,1,1,0,0,0.7739
2019-06-24,ISAT.JK,497.026611328125,507.51240481606015,482.3465004450159,503.3180874208861,46860800.0,1,0,0,1,0.0
2019-08-26,ISAT.JK,715.1310424804688,727.7139933745533,641.7304955983092,685.7708237276049,43712000.0,1,0,1,0,-0.128
2019-12-05,ISAT.JK,656.41064453125,656.41064453125,624.9532654003594,629.1475826178115,29622800.0,1,1,0,0,0.128
2020-01-24,ISAT.JK,490.7351379394531,507.51240761259686,488.6379792303102,505.4152489034539,10386800.0,1,0,1,0,-0.1531
2020-01-28,ISAT.JK,476.0550231933594,484.4436579632864,450.8891188835783,465.56922973095055,22393600.0,1,1,0,0,0.8074
2020-01-30,ISAT.JK,480.2493286132813,494.9294390949099,471.86069405235054,490.7351218144446,11547200.0,1,1,0,0,0.3612
2020-02-20,ISAT.JK,482.3464660644531,492.8322588049847,469.7635147758152,482.3464660644531,17170800.0,1,0,0,1,0.0
2020-03-05,ISAT.JK,469.7635192871094,486.5407878330776,463.47204358237127,473.9578364236014,12779600.0,4,2,0,2,0.22775
2020-04-08,ISAT.JK,402.6544799804688,432.01470247904456,402.6544799804688,427.8203849792481,27157600.0,1,1,0,0,0.8179
2020-04-23,ISAT.JK,425.7232360839844,452.9863004637469,425.7232360839844,450.8891416653036,40736800.0,2,2,0,0,0.4316
2020-05-27,ISAT.JK,442.5004577636719,450.88909203407326,440.40329919607154,446.6947748988726,24276400.0,1,1,0,0,0.296
2020-06-04,ISAT.JK,438.3061218261719,444.5975972590834,427.820329437986,436.20896334853467,30851200.0,1,0,1,0,-0.598
2020-06-05,ISAT.JK,469.7635192871094,473.9578364236014,432.0146650586809,432.0146650586809,86015200.0,4,3,0,1,0.371825
2020-06-08,ISAT.JK,463.4720458984375,482.3464731069712,463.4720458984376,482.3464731069712,67458800.0,1,0,1,0,-0.0516
2020-06-09,ISAT.JK,448.79193115234375,473.9578338337836,448.79193115234375,467.6663581634237,28308400.0,1,1,0,0,0.4019
2020-06-11,ISAT.JK,467.6663513183594,484.4436195270897,457.1805586879029,469.76350984445065,126876800.0,1,1,0,0,0.802
2020-06-15,ISAT.JK,471.8606872558594,513.8038594563802,471.8606872558594,478.1521630859375,187797600.0,1,0,1,0,-0.1779
2020-06-16,ISAT.JK,499.123779296875,501.2209380334165,482.34650940454304,492.8323030872505,93257600.0,2,1,0,1,0.03845
2020-06-17,ISAT.JK,492.832275390625,507.5123857214096,488.637958153258,501.22090986535903,51125200.0,1,1,0,0,0.3265
2020-06-18,ISAT.JK,524.2896728515625,530.5811489257812,480.2493403320313,482.3464990234375,95150000.0,2,1,1,0,-0.0747499999999999
2020-06-22,ISAT.JK,524.2896728515625,534.7754663085938,509.6095620117188,530.5811489257812,28054800.0,1,0,1,0,-0.5106
2020-07-06,ISAT.JK,524.2896728515625,532.6783076171876,503.3180859375,503.3180859375,49955200.0,1,1,0,0,0.8658
2020-07-08,ISAT.JK,538.9697875976562,545.2612637174732,532.6783114778392,538.9697875976562,25999600.0,2,2,0,0,0.4024999999999999
2020-07-13,ISAT.JK,538.9697875976562,551.5527398372902,536.8726288910506,538.9697875976562,13088800.0,1,0,0,1,0.0
2020-07-21,ISAT.JK,536.8726196289062,545.2612543106079,534.7754609584808,534.7754609584808,16051600.0,1,1,0,0,0.9284
2020-07-30,ISAT.JK,482.3464660644531,507.5123686417289,463.4720391314963,492.8322588049847,51673600.0,2,1,1,0,-0.04745
2020-08-04,ISAT.JK,486.5408020019531,488.637960631272,455.0834225621717,455.0834225621717,20395600.0,2,1,1,0,0.02265
2020-08-26,ISAT.JK,524.2896728515625,532.6783076171876,511.706720703125,517.9981967773438,34704800.0,1,1,0,0,0.1761
2020-09-14,ISAT.JK,473.9578247070313,492.8322513546564,471.8606661906284,473.9578247070313,23150800.0,1,1,0,0,0.4404
2020-10-02,ISAT.JK,419.4317321777344,434.1118428039551,416.28599418640135,434.1118428039551,11906400.0,1,1,0,0,0.3182
2020-10-14,ISAT.JK,438.3061218261719,444.5975972590834,429.9174879156232,432.0146463932603,35826400.0,1,1,0,0,0.4019
2020-11-24,ISAT.JK,486.5408020019531,490.7351192605907,478.1521674846781,484.4436433726344,32901600.0,1,1,0,0,0.3818
2020-12-02,ISAT.JK,526.3868408203125,528.4839995486803,465.5692376976469,471.8607138827503,317728000.0,2,1,0,1,0.27115
2020-12-03,ISAT.JK,520.0953369140625,534.7754472301853,513.8038610642956,530.5811299970073,103166000.0,1,0,0,1,0.0
2020-12-14,ISAT.JK,698.3538208007812,698.3538208007812,562.0385104342624,564.1356690552858,427096400.0,5,4,0,1,0.2133999999999999
2020-12-15,ISAT.JK,710.936767578125,784.3373188030051,664.7992782367717,719.3254020038255,270410400.0,1,0,0,1,0.0
2020-12-16,ISAT.JK,887.0980834960938,887.0980834960938,719.3253963100713,727.7140306693724,177081200.0,9,7,0,2,0.4955777777777777
2020-12-17,ISAT.JK,826.280517578125,1048.5793370280774,826.280517578125,895.4867538219781,387940000.0,5,1,3,1,-0.15234
2020-12-18,ISAT.JK,956.3043823242188,977.2759696558904,817.8919059351872,824.1833821346886,280490800.0,1,0,0,1,0.0
2020-12-21,ISAT.JK,1153.437255859375,1195.380428799716,962.595818980824,968.8872949218752,354654000.0,11,4,2,5,0.1127181818181818
2020-12-22,ISAT.JK,1101.00830078125,1258.295200892857,1074.7938174293154,1179.6517508370534,221829600.0,1,1,0,0,0.1531
2020-12-23,ISAT.JK,1184.89453125,1226.8377004977876,1040.1905973451328,1101.0081927544247,287237600.0,2,0,1,1,-0.064
2020-12-28,ISAT.JK,1184.89453125,1184.89453125,1184.89453125,1184.89453125,0.0,3,3,0,0,0.3867666666666666
2020-12-29,ISAT.JK,1106.2510986328125,1357.9101163312723,1106.2510986328125,1216.3519188758887,336027200.0,7,2,0,5,0.0329
2020-12-30,ISAT.JK,1059.065185546875,1127.222846002862,1033.8992801477414,1101.0083612120975,135480800.0,3,1,1,1,-0.0077333333333333
2021-01-04,ISAT.JK,1216.35205078125,1221.594947551859,1064.3080444335938,1069.550941204203,196813200.0,3,1,2,0,0.0597666666666666
2021-01-06,ISAT.JK,1142.951416015625,1195.380380053039,1106.2511411894352,1179.6516908418148,71719600.0,2,0,0,2,0.0
2021-01-07,ISAT.JK,1237.3236083984375,1237.3236083984375,1142.9514687748278,1158.6801587120965,147130400.0,1,1,0,0,0.4215
2021-01-08,ISAT.JK,1237.3236083984375,1237.3236083984375,1237.3236083984375,1237.3236083984375,0.0,3,0,1,2,-0.1272666666666666
2021-01-11,ISAT.JK,1237.3236083984375,1237.3236083984375,1237.3236083984375,1237.3236083984375,0.0,2,1,1,0,0.0611
2021-01-14,ISAT.JK,1300.2384033203125,1347.4244744085497,1268.781022594821,1342.1815776209676,57722800.0,2,1,0,1,0.31245
2021-01-19,ISAT.JK,1190.1375732421875,1268.7810252185436,1116.7370180642554,1200.623366839035,62910400.0,1,1,0,0,0.0516
2021-01-21,ISAT.JK,1179.6517333984375,1242.5664925130209,1158.6801470269097,1237.3235959201388,18348800.0,1,1,0,0,0.5106
2021-01-27,ISAT.JK,1153.437255859375,1216.3520152698864,1106.2511863014915,1153.437255859375,57200400.0,3,2,0,1,0.4819666666666666
2021-02-04,ISAT.JK,1169.166015625,1237.3236757286995,1090.522561659193,1090.522561659193,106695200.0,1,1,0,0,0.3612
2021-02-11,ISAT.JK,1247.809326171875,1289.7524967995012,1216.3519482011554,1221.5948445296087,51298400.0,1,1,0,0,0.6908
2021-02-17,ISAT.JK,1211.109130859375,1274.023890904018,1184.8946475074404,1263.538097563244,36954800.0,1,1,0,0,0.1531
2021-03-09,ISAT.JK,1174.40869140625,1232.080546787807,1174.40869140625,1190.1373792375837,31064000.0,1,0,1,0,-0.128
2021-03-16,ISAT.JK,1294.9954833984375,1384.124727195091,1179.65175613218,1179.65175613218,176234000.0,4,2,2,0,0.22505
2021-03-17,ISAT.JK,1268.781005859375,1352.6673533542098,1247.8094189856663,1294.9954894515108,57736400.0,1,0,1,0,-0.6369
2021-03-18,ISAT.JK,1384.1246337890625,1473.2538715709338,1253.0522252863102,1279.2667069868608,120371600.0,2,1,0,1,0.125
2021-03-22,ISAT.JK,1300.2384033203125,1405.0963390719503,1300.2384033203125,1405.0963390719503,25834000.0,1,1,0,0,0.4019
2021-07-07,ISAT.JK,1289.7525634765625,1336.9386328720466,1268.7809770785695,1336.9386328720466,15820000.0,1,0,0,1,0.0
2021-07-23,ISAT.JK,1247.809326171875,1284.509600471048,1247.809326171875,1279.2667041425946,8689600.0,1,1,0,0,0.5106
2021-07-29,ISAT.JK,1258.295166015625,1284.5096486409504,1205.866200764974,1247.8093729654947,28170400.0,1,1,0,0,0.6561
2021-08-20,ISAT.JK,1368.39599609375,1384.124685704023,1258.295168821839,1258.295168821839,13301600.0,1,0,1,0,-0.296
2021-08-30,ISAT.JK,1347.4244384765625,1368.3960250676375,1331.6957485332564,1363.1531284198686,3065600.0,1,1,0,0,0.6808
2021-09-16,ISAT.JK,1494.2255859375,1525.682966694079,1468.0111019736842,1468.0111019736842,21141600.0,7,5,0,2,0.2238
2021-09-17,ISAT.JK,1447.0394287109375,1609.569219616876,1420.824946306754,1583.3547372126925,67453600.0,4,2,1,1,-0.083775
2021-10-29,ISAT.JK,1452.282470703125,1499.4685437584612,1447.0395736969765,1488.9827497461642,16615600.0,1,1,0,0,0.2732
2021-11-10,ISAT.JK,1468.010986328125,1499.4683646065848,1457.5251935686383,1488.9825718470984,10281200.0,1,1,0,0,0.8208
2021-11-18,ISAT.JK,1426.06787109375,1457.525250603171,1384.124698414522,1447.039457433364,24426400.0,1,0,1,0,-0.6486
2021-11-19,ISAT.JK,1447.0394287109375,1452.282325191774,1405.0962568642435,1405.0962568642435,13399200.0,1,1,0,0,0.6124
2021-11-26,ISAT.JK,1551.8973388671875,1614.8120958482896,1509.9541675464527,1551.8973388671875,117840800.0,1,1,0,0,0.1134
2021-11-30,ISAT.JK,1709.184326171875,1730.1559129960697,1656.755359111388,1661.9982558174368,60419600.0,2,0,0,2,0.0
2021-12-02,ISAT.JK,1630.540771484375,1682.969735197699,1620.0549787417103,1646.2694605983722,38868400.0,1,1,0,0,0.1779
2021-12-03,ISAT.JK,1635.7838134765625,1661.998297666892,1614.8122261242988,1635.7838134765625,35639600.0,1,1,0,0,0.3642
2021-12-06,ISAT.JK,1698.698486328125,1698.698486328125,1646.2695207007137,1667.241106951678,89504000.0,1,1,0,0,0.5859
2021-12-07,ISAT.JK,1763.6693115234375,1763.6693115234375,1763.6693115234375,1763.6693115234375,3378400.0,2,1,1,0,0.0611
2021-12-08,ISAT.JK,1641.030029296875,1641.030029296875,1641.030029296875,1641.030029296875,6306400.0,1,0,1,0,-0.5106
2021-12-10,ISAT.JK,1459.9912109375,1530.0707890625,1436.6313515625,1530.0707890625,82935200.0,1,1,0,0,0.7906
2021-12-13,ISAT.JK,1483.3509521484375,1506.710809662586,1459.9910946342889,1459.9910946342889,33481600.0,1,0,0,1,0.0
2021-12-16,ISAT.JK,1424.951416015625,1465.831169753778,1401.5915567366803,1448.3112752945697,25968800.0,2,2,0,0,0.4008
2021-12-20,ISAT.JK,1384.071533203125,1419.111318853837,1384.071533203125,1407.4313903035998,15157200.0,1,0,0,1,0.0442
2021-12-30,ISAT.JK,1448.311279296875,1471.671138640373,1424.9514199533771,1459.991208968624,24475200.0,2,2,0,0,0.78615
2022-01-04,ISAT.JK,1459.9912109375,1512.55089453125,1436.6313515625,1500.87096484375,26790800.0,2,2,0,0,0.8128
2022-01-05,ISAT.JK,1436.63134765625,1483.3510662792175,1413.2714883447663,1471.6711366234756,23614000.0,2,1,0,1,0.33575
2022-01-06,ISAT.JK,1471.671142578125,1477.5111074296256,1430.7913886176216,1436.631353469122,15633200.0,1,1,0,0,0.5719
2022-01-10,ISAT.JK,1448.311279296875,1477.5111034762476,1436.6313496251262,1471.671138640373,17668000.0,1,0,0,1,0.0
2022-01-11,ISAT.JK,1389.91162109375,1465.8311634224003,1378.231691504727,1448.3112690388657,23289600.0,3,2,0,1,0.4930333333333334
2022-01-17,ISAT.JK,1389.91162109375,1424.9514098608197,1384.0716562992384,1419.111445066308,7635200.0,1,0,0,1,0.0
2022-01-20,ISAT.JK,1395.7515869140625,1401.5915517128662,1354.8718333224372,1354.8718333224372,8867600.0,1,1,0,0,0.6249
2022-05-09,ISAT.JK,1524.230712890625,1629.3500724003234,1524.230712890625,1629.3500724003234,23904000.0,1,1,0,0,0.6486
2022-05-11,ISAT.JK,1401.591552734375,1459.991200764974,1337.3519399007162,1401.591552734375,44423600.0,1,0,0,1,0.0
2022-05-12,ISAT.JK,1343.1917724609375,1413.27134319803,1337.3518082328465,1407.4313789699388,19607200.0,2,2,0,0,0.6242000000000001
2022-05-13,ISAT.JK,1378.2315673828125,1389.9114959199549,1290.6321033542438,1349.0317460399565,29394800.0,1,1,0,0,0.34
2022-06-03,ISAT.JK,1360.711669921875,1424.9512766563842,1337.351812927508,1366.5516341704667,51787200.0,2,2,0,0,0.68695
2022-06-08,ISAT.JK,1448.311279296875,1459.991208968624,1284.7922638923892,1284.7922638923892,71982000.0,1,0,1,0,-0.4767
2022-06-09,ISAT.JK,1500.870849609375,1553.43052916768,1407.4314192834995,1448.31117005107,101619600.0,1,1,0,0,0.3182
2022-06-28,ISAT.JK,1588.470458984375,1588.470458984375,1535.910774679745,1547.5907045252184,12922000.0,1,1,0,0,0.5574
2022-06-29,ISAT.JK,1576.79052734375,1600.1503870081017,1547.5907027633102,1588.470457175926,21687600.0,1,1,0,0,0.0516
2022-07-07,ISAT.JK,1506.7108154296875,1524.2307086323583,1471.671029024346,1489.1909222270167,14339600.0,2,2,0,0,0.3286
2022-07-13,ISAT.JK,1483.3509521484375,1518.3907384196605,1454.1511302557517,1518.3907384196605,18878400.0,1,1,0,0,0.4767
2022-07-14,ISAT.JK,1454.1512451171875,1489.191034156156,1442.4713154375313,1477.5111044764997,5210400.0,2,2,0,0,0.6819
2022-08-01,ISAT.JK,1582.6304931640625,1629.350212519459,1559.2706334863642,1559.2706334863642,50600000.0,3,3,0,0,0.4764
2022-08-19,ISAT.JK,1757.829345703125,1757.829345703125,1722.7895580811355,1751.9893810994602,32167600.0,1,1,0,0,0.3612
2022-08-23,ISAT.JK,1693.5897216796875,1711.109615352236,1681.9097925646552,1681.9097925646552,29967200.0,1,1,0,0,0.9118
2022-08-29,ISAT.JK,1693.5362548828125,1741.9230050223214,1645.1495047433036,1681.4395673479353,13038800.0,1,1,0,0,0.8473
2022-09-01,ISAT.JK,1723.7779541015625,1790.3097347861842,1705.6329230057568,1790.3097347861842,5313600.0,1,1,0,0,0.5994
2022-09-12,ISAT.JK,1741.9229736328125,1760.0680046081543,1717.7295989990234,1735.8746299743652,76224400.0,1,1,0,0,0.1531
2022-09-21,ISAT.JK,1675.3912353515625,1705.6329544012297,1669.3428915416291,1705.6329544012297,11417200.0,1,1,0,0,0.765
2022-09-26,ISAT.JK,1808.4547119140625,1808.4547119140625,1741.922933214883,1778.2129943235263,22383200.0,1,1,0,0,0.34
2022-09-27,ISAT.JK,1802.4063720703125,1856.841463844248,1784.2613414790007,1808.4547156007493,36380400.0,1,1,0,0,0.617
2022-10-07,ISAT.JK,1651.1978759765625,1711.6813146570228,1645.1495321085165,1711.6813146570228,20137200.0,2,2,0,0,0.2446
2022-10-10,ISAT.JK,1657.2462158203125,1687.4879350871065,1614.907808846801,1651.1978719669537,22636000.0,2,1,0,1,0.3548
2022-10-12,ISAT.JK,1663.2945556640625,1675.3912433416192,1590.7144295987216,1663.2945556640625,16447200.0,2,2,0,0,0.4396
2022-10-13,ISAT.JK,1596.7626953125,1669.3428178267045,1596.7626953125,1663.2944742838542,10910800.0,1,0,0,1,0.0
2022-10-26,ISAT.JK,1554.42431640625,1633.052783773103,1548.375972762646,1608.8594091986868,10831600.0,2,2,0,0,0.4939
2022-10-31,ISAT.JK,1639.1011962890625,1663.294571880045,1548.3760378228783,1548.3760378228783,35846800.0,5,4,0,1,0.5097400000000001
2022-11-04,ISAT.JK,1620.9560546875,1651.1977721256997,1602.8110242245805,1651.1977721256997,4835200.0,1,0,0,1,0.0
2022-11-18,ISAT.JK,1524.1826171875,1542.327648344494,1512.085929749504,1530.230960906498,10774000.0,2,0,0,2,0.0
2022-11-29,ISAT.JK,1433.4573974609375,1457.6507712577466,1427.4090540117354,1439.5057409101398,7079600.0,1,1,0,0,0.8316
2022-12-16,ISAT.JK,1354.8289794921875,1379.0223541259766,1282.2488555908203,1300.393886566162,23806400.0,3,2,0,1,0.5848333333333333
2022-12-26,ISAT.JK,1481.84423828125,1493.9409259406889,1433.457487643495,1451.602519132653,10644000.0,2,1,0,1,0.1909
2023-01-02,ISAT.JK,1457.65087890625,1499.9892861773858,1451.6025350103737,1493.9409422815093,3468000.0,2,2,0,0,0.5517
2023-01-04,ISAT.JK,1512.0859375,1554.42434375,1493.94090625,1554.42434375,9226000.0,2,2,0,0,0.6001
2023-01-11,ISAT.JK,1457.65087890625,1506.0376300732626,1457.65087890625,1475.7959105938796,7310000.0,2,2,0,0,0.526
2023-02-13,ISAT.JK,1493.94091796875,1524.1826369559717,1403.215761007085,1433.4574799943066,166155200.0,1,0,1,0,-0.2023
2023-02-14,ISAT.JK,1524.1826171875,1542.327648344494,1463.69917999752,1499.989242311508,75351600.0,1,1,0,0,0.6369
2023-02-16,ISAT.JK,1548.3759765625,1554.4243202209473,1499.989227294922,1499.989227294922,89320000.0,1,0,1,0,-0.1779
2023-02-20,ISAT.JK,1651.1978759765625,1681.4395953167927,1572.5694056919644,1578.6177495600105,56632800.0,1,1,0,0,0.9686
2023-02-21,ISAT.JK,1645.1495361328125,1693.5362871955422,1614.9078167186062,1669.342911664177,37992800.0,1,1,0,0,0.8834
2023-03-01,ISAT.JK,1651.1978759765625,1675.3912514487467,1633.0528443724245,1639.1011882404705,10960800.0,1,1,0,0,0.3818
2023-05-16,ISAT.JK,1796.3580322265625,1850.793124112216,1784.2613451408615,1850.793124112216,45058800.0,1,1,0,0,0.5423
2023-05-19,ISAT.JK,1887.083251953125,1893.131595709385,1838.696501903045,1838.696501903045,27738800.0,1,1,0,0,0.9136
2023-05-26,ISAT.JK,1962.5,1981.25,1900.0,1943.75,3894800.0,1,1,0,0,0.5106
2023-05-29,ISAT.JK,2006.25,2037.5,1962.5,1962.5,22658000.0,1,1,0,0,0.4939
2023-06-08,ISAT.JK,2175.0,2212.5,2162.5,2193.75,39594800.0,1,0,0,1,0.0
2023-06-27,ISAT.JK,2156.25,2206.25,2143.75,2193.75,11577600.0,1,1,0,0,0.8402
2023-07-06,ISAT.JK,2262.5,2312.5,2212.5,2243.75,31700400.0,1,0,0,1,0.0
2023-07-20,ISAT.JK,2243.75,2262.5,2218.75,2218.75,14176000.0,1,1,0,0,0.1779
2023-07-27,ISAT.JK,2187.5,2225.0,2143.75,2150.0,19578800.0,1,1,0,0,0.7717
2023-07-31,ISAT.JK,2300.0,2412.5,2256.25,2256.25,31442800.0,1,1,0,0,0.6369
2023-08-09,ISAT.JK,2337.5,2393.75,2250.0,2250.0,31609600.0,1,1,0,0,0.7783
2023-09-08,ISAT.JK,2462.5,2475.0,2406.25,2437.5,16149200.0,1,1,0,0,0.872
2023-09-22,ISAT.JK,2493.75,2537.5,2437.5,2437.5,8039200.0,1,1,0,0,0.8807
2023-10-02,ISAT.JK,2575.0,2587.5,2456.25,2456.25,13503600.0,1,0,0,1,0.0
2023-10-03,ISAT.JK,2600.0,2687.5,2550.0,2575.0,25022400.0,2,0,2,0,-0.2549
2023-10-13,ISAT.JK,2631.25,2675.0,2600.0,2668.75,15772800.0,1,0,0,1,0.0
2023-10-19,ISAT.JK,2475.0,2531.25,2437.5,2500.0,23176400.0,1,1,0,0,0.296
2023-10-24,ISAT.JK,2406.25,2425.0,2375.0,2418.75,4611200.0,1,1,0,0,0.6808
2023-11-06,ISAT.JK,2381.25,2456.25,2318.75,2325.0,18435200.0,1,0,1,0,-0.3612
2023-11-15,ISAT.JK,2368.75,2400.0,2325.0,2325.0,7030800.0,1,1,0,0,0.2263
2023-11-20,ISAT.JK,2275.0,2293.75,2256.25,2287.5,11031600.0,1,1,0,0,0.6921
2023-11-21,ISAT.JK,2287.5,2293.75,2256.25,2275.0,10238800.0,2,1,0,1,0.312
2023-11-23,ISAT.JK,2318.75,2331.25,2281.25,2287.5,8320400.0,1,0,0,1,0.0
2023-11-30,ISAT.JK,2381.25,2400.0,2337.5,2381.25,9193600.0,1,1,0,0,0.802
2024-01-11,ISAT.JK,2406.25,2425.0,2375.0,2400.0,12761600.0,1,0,0,1,0.0
2024-01-23,ISAT.JK,2462.5,2493.75,2425.0,2437.5,16462000.0,1,0,0,1,0.0
2024-01-24,ISAT.JK,2487.5,2500.0,2468.75,2468.75,7034400.0,1,1,0,0,0.9413
2024-02-02,ISAT.JK,2406.25,2425.0,2368.75,2393.75,4478000.0,1,0,0,1,0.0
2024-02-16,ISAT.JK,2450.0,2506.25,2437.5,2500.0,9950800.0,1,1,0,0,0.4215
2024-02-20,ISAT.JK,2412.5,2431.25,2393.75,2393.75,9032800.0,1,0,1,0,-0.3612
2024-02-22,ISAT.JK,2668.75,2675.0,2468.75,2468.75,89994000.0,2,1,0,1,0.27115
2024-02-29,ISAT.JK,2856.25,3062.5,2793.75,2793.75,70053600.0,1,1,0,0,0.4215
2024-03-04,ISAT.JK,2900.0,2968.75,2843.75,2875.0,31699600.0,2,1,0,1,0.08895
2024-03-25,ISAT.JK,2906.25,2925.0,2868.75,2925.0,12998000.0,1,0,0,1,0.0258
2024-03-26,ISAT.JK,2925.0,2975.0,2881.25,2975.0,17151600.0,1,0,0,1,0.0258
2024-03-27,ISAT.JK,2812.5,2931.25,2687.5,2925.0,110243600.0,1,0,0,1,0.0258
2024-03-28,ISAT.JK,2793.75,2875.0,2750.0,2818.75,16480800.0,3,1,1,1,0.0674
2024-04-01,ISAT.JK,2768.75,2818.75,2718.75,2793.75,16538000.0,1,0,0,1,0.0258
2024-04-02,ISAT.JK,2725.0,2768.75,2675.0,2768.75,31583200.0,1,0,0,1,0.0258
2024-04-03,ISAT.JK,2725.0,2750.0,2700.0,2725.0,23298800.0,1,0,0,1,0.0258
2024-04-04,ISAT.JK,2768.75,2812.5,2718.75,2750.0,14310800.0,2,0,0,2,0.0129
2024-04-05,ISAT.JK,2812.5,2837.5,2737.5,2775.0,13042800.0,1,0,0,1,0.0258
2024-04-16,ISAT.JK,2725.0,2825.0,2581.25,2775.0,39231200.0,1,0,0,1,0.0258
2024-04-17,ISAT.JK,2650.0,2737.5,2637.5,2737.5,21334000.0,1,0,0,1,0.0258
2024-04-18,ISAT.JK,2675.0,2712.5,2562.5,2650.0,26596800.0,1,0,0,1,0.0258
2024-04-19,ISAT.JK,2650.0,2700.0,2587.5,2675.0,19945200.0,1,0,0,1,0.0258
2024-04-22,ISAT.JK,2575.0,2687.5,2575.0,2650.0,21095200.0,1,0,0,1,0.0258
2024-04-23,ISAT.JK,2725.0,2750.0,2556.25,2562.5,20426000.0,1,0,0,1,0.0258
2024-04-24,ISAT.JK,2781.25,2812.5,2681.25,2743.75,18217600.0,2,0,0,2,0.0129
2024-04-25,ISAT.JK,2800.0,2837.5,2731.25,2781.25,26966000.0,7,3,2,2,0.2028142857142857
2024-04-26,ISAT.JK,2775.0,2818.75,2750.0,2800.0,10191200.0,2,0,1,1,-0.2658
2024-04-29,ISAT.JK,2800.0,2812.5,2712.5,2781.25,17820400.0,1,1,0,0,0.1531
2024-04-30,ISAT.JK,2750.0,2850.0,2750.0,2825.0,16724000.0,1,0,0,1,0.0258
2024-05-02,ISAT.JK,2725.0,2750.0,2662.5,2750.0,21053200.0,1,0,0,1,0.0258
2024-05-03,ISAT.JK,2656.25,2725.0,2625.0,2725.0,15122800.0,1,0,0,1,0.0258
2024-05-06,ISAT.JK,2681.25,2706.25,2618.75,2631.25,11666400.0,1,0,0,1,0.0258
2024-05-07,ISAT.JK,2625.0,2700.0,2612.5,2687.5,20543600.0,1,0,0,1,0.0258
2024-05-08,ISAT.JK,2625.0,2662.5,2600.0,2625.0,11873600.0,1,0,0,1,0.0258
2024-05-13,ISAT.JK,2656.25,2693.75,2625.0,2637.5,20253600.0,1,0,0,1,0.0258
2024-05-14,ISAT.JK,2725.0,2781.25,2625.0,2693.75,22175200.0,1,0,0,1,0.0258
2024-05-15,ISAT.JK,2700.0,2750.0,2650.0,2700.0,15148800.0,1,0,0,1,0.0258
2024-05-16,ISAT.JK,2712.5,2750.0,2681.25,2700.0,10672800.0,1,1,0,0,0.3182
2024-05-17,ISAT.JK,2693.75,2725.0,2656.25,2675.0,10334800.0,1,0,0,1,0.0258
2024-05-20,ISAT.JK,2600.0,2718.75,2581.25,2712.5,13949200.0,1,0,0,1,0.0258
2024-05-28,ISAT.JK,2625.0,2700.0,2425.0,2425.0,25319600.0,2,2,0,0,0.4404
2024-06-03,ISAT.JK,2550.0,2550.0,2462.5,2518.75,5300400.0,1,1,0,0,0.25
2024-06-04,ISAT.JK,2593.75,2675.0,2550.0,2562.5,15049600.0,1,0,0,1,0.0
2024-07-10,ISAT.JK,2750.0,2781.25,2637.5,2650.0,16261600.0,1,0,0,1,0.0
2024-07-11,ISAT.JK,2875.0,2906.25,2750.0,2750.0,28732800.0,1,0,0,1,0.0
2024-07-31,ISAT.JK,2775.0,2887.5,2762.5,2875.0,19299600.0,1,1,0,0,0.296
2024-08-06,ISAT.JK,2650.0,2650.0,2537.5,2581.25,17120000.0,1,1,0,0,0.0772
2024-08-08,ISAT.JK,2581.25,2718.75,2581.25,2712.5,9983200.0,2,1,0,1,0.3454
2024-08-12,ISAT.JK,2668.75,2787.5,2581.25,2600.0,41574400.0,1,0,1,0,-0.296
2024-08-14,ISAT.JK,2887.5,2887.5,2712.5,2756.25,28512400.0,2,1,0,1,0.24695
2024-08-20,ISAT.JK,2800.0,2800.0,2750.0,2762.5,9990400.0,1,1,0,0,0.4215
2024-08-21,ISAT.JK,2737.5,2806.25,2737.5,2800.0,11530800.0,1,1,0,0,0.6597
2024-08-23,ISAT.JK,2650.0,2668.75,2631.25,2650.0,14663600.0,1,0,1,0,-0.0679
2024-09-06,ISAT.JK,2725.0,2800.0,2700.0,2756.25,25890400.0,1,0,1,0,-0.1027
2024-09-25,ISAT.JK,2768.75,2781.25,2712.5,2762.5,9634400.0,1,1,0,0,0.5859
